"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
251, 8.965600845586584e-01, 0.000000000000000e+00, 8.741633331781929e-03, 8.325640869388780e-03, 2.342897511508783e-03, 2.553193839207023e-02, 2.672629293887945e-02
252, 8.975935464518370e-01, 0.000000000000000e+00, 8.284729095062835e-03, 8.017993952017894e-03, 2.395765401601728e-03, 2.427503746551566e-02, 2.543651644509539e-02
253, 8.986242325149316e-01, 0.000000000000000e+00, 7.821602570853875e-03, 7.790725529987501e-03, 2.447620230899989e-03, 2.322628010226388e-02, 2.437168652963176e-02
254, 8.996521669715674e-01, 0.000000000000000e+00, 7.352400219279244e-03, 7.626439499638884e-03, 2.498462347526234e-03, 2.232729762102661e-02, 2.347137589320531e-02
255, 9.006773740115731e-01, 0.000000000000000e+00, 6.877268654237769e-03, 7.384373932184379e-03, 2.548295400666456e-03, 2.130365755602589e-02, 2.242734376598280e-02
256, 9.016998810425020e-01, 0.000000000000000e+00, 6.396353098318696e-03, 7.163095512252297e-03, 2.597138151324859e-03, 2.038279267613557e-02, 2.148708389730273e-02
257, 9.027197167568309e-01, 0.000000000000000e+00, 5.909798197484753e-03, 6.941779393604517e-03, 2.645012616240977e-03, 1.951773385930711e-02, 2.059888460549020e-02
258, 9.037369122803414e-01, 0.000000000000000e+00, 5.417747417182144e-03, 6.719062525181212e-03, 2.691945723448174e-03, 1.871017194453371e-02, 1.976333159716912e-02
259, 9.047515007891966e-01, 0.000000000000000e+00, 4.920343151918311e-03, 6.498630531784731e-03, 2.737967926200696e-03, 1.796555941836715e-02, 1.898657842645845e-02
260, 9.057635174325890e-01, 0.000000000000000e+00, 4.417726701180230e-03, 6.290580338449057e-03, 2.783119893546934e-03, 1.729473006834353e-02, 1.828248030176265e-02
261, 9.067729998113004e-01, 0.000000000000000e+00, 3.910037967484130e-03, 6.125696122697226e-03, 2.827462123733157e-03, 1.670514729549936e-02, 1.767129822817233e-02
262, 9.077799809759045e-01, 0.000000000000000e+00, 3.397403370149683e-03, 6.012153409354615e-03, 2.871109727327333e-03, 1.618390100441888e-02, 1.714527886040131e-02
263, 9.087844692695800e-01, 0.000000000000000e+00, 2.879910319735180e-03, 6.219378338308003e-03, 2.914147067381957e-03, 1.615776672040623e-02, 1.720749521271737e-02
264, 9.097864805139517e-01, 0.000000000000000e+00, 2.357631841440220e-03, 5.576816616057047e-03, 2.956533426366607e-03, 1.454887345200804e-02, 1.547494115333537e-02
265, 9.107860233980352e-01, 0.000000000000000e+00, 1.830644717158249e-03, 5.471431579025624e-03, 2.998282114708784e-03, 1.401622891514656e-02, 1.494632994932443e-02
266, 9.117831097072792e-01, 0.000000000000000e+00, 1.299024213110892e-03, 5.964300605486109e-03, 3.039390746436321e-03, 1.452182583372703e-02, 1.561666774143225e-02
267, 9.127777521372310e-01, 0.000000000000000e+00, 7.628451708669650e-04, 5.607151069494151e-03, 3.079856988677093e-03, 1.347741211505775e-02, 1.452080679583129e-02
268, 9.137699641597218e-01, 0.000000000000000e+00, 2.221820526363619e-04, 5.506656259779715e-03, 3.119715962642928e-03, 1.298132633040677e-02, 1.403060884511317e-02
269, 9.147597604397755e-01, 0.000000000000000e+00, -3.228913129691036e-04, 5.415989925321387e-03, 3.158982357225264e-03, 1.250821364646564e-02, 1.356641824924229e-02
270, 9.157471561493359e-01, 0.000000000000000e+00, -8.723013818488848e-04, 5.318066031366602e-03, 3.197676264502998e-03, 1.206008228153247e-02, 1.312162522400506e-02
271, 9.167321673850205e-01, 0.000000000000000e+00, -1.425975144778820e-03, 5.216703900831805e-03, 3.235818444146595e-03, 1.163731727439979e-02, 1.269821287203865e-02
272, 9.177148110358665e-01, 0.000000000000000e+00, -1.983840077574956e-03, 5.112303677365791e-03, 3.273429144780350e-03, 1.124159437087608e-02, 1.229764745049333e-02
273, 9.186951047609151e-01, 0.000000000000000e+00, -2.545824149343206e-03, 5.008473229630287e-03, 3.310531875117769e-03, 1.087628844325757e-02, 1.192446270825502e-02
274, 9.196730668650918e-01, 0.000000000000000e+00, -3.111855770144264e-03, 4.916361878693843e-03, 3.347155028293330e-03, 1.054564148468527e-02, 1.158775766642194e-02
275, 9.206487157855852e-01, 0.000000000000000e+00, -3.681866537982421e-03, 4.845757064456115e-03, 3.383352840310631e-03, 1.024168284515351e-02, 1.128552364792955e-02
276, 9.216220589584627e-01, 0.000000000000000e+00, -4.255804033165026e-03, 4.788273334942935e-03, 3.419175672308625e-03, 9.941446612631719e-03, 1.099378537689050e-02
277, 9.225931022631767e-01, 0.000000000000000e+00, -4.833624894930015e-03, 4.730843637437717e-03, 3.454625785089665e-03, 9.634517366722111e-03, 1.069701548142343e-02
278, 9.235618506210841e-01, 0.000000000000000e+00, -5.415285188202451e-03, 4.670707207537652e-03, 3.489696536632318e-03, 9.327997114900172e-03, 1.039991818995994e-02
279, 9.245283097063954e-01, 0.000000000000000e+00, -6.000741372500758e-03, 4.608588470743683e-03, 3.524393604158567e-03, 9.027671182954052e-03, 1.010778932158141e-02
280, 9.254924856173350e-01, 0.000000000000000e+00, -6.589950120789756e-03, 4.544149989775428e-03, 3.558724802347192e-03, 8.735655306469317e-03, 9.822204687409753e-03
281, 9.264543848672723e-01, 0.000000000000000e+00, -7.182868325722161e-03, 4.476823295042036e-03, 3.592699341878443e-03, 8.453541083241992e-03, 9.544151534549414e-03
282, 9.274140142974793e-01, 0.000000000000000e+00, -7.779453056527597e-03, 4.406317159860787e-03, 3.626328170450395e-03, 8.182442004647433e-03, 9.274338580726380e-03
283, 9.283713813815385e-01, 0.000000000000000e+00, -8.379661759583958e-03, 4.332513432237118e-03, 3.659622436922008e-03, 7.922710720503223e-03, 9.012910800919564e-03
284, 9.293264937469674e-01, 0.000000000000000e+00, -8.983451971511694e-03, 4.255146378074825e-03, 3.692592254479799e-03, 7.674205150994662e-03, 8.759512780401236e-03
285, 9.302793594784161e-01, 0.000000000000000e+00, -9.590781517315806e-03, 4.174202681903993e-03, 3.725247072879384e-03, 7.437550462899125e-03, 8.514569993710046e-03
