"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
254, 8.996521669715674e-01, 0.000000000000000e+00, 7.352400219279244e-03, -7.563924897100406e-03, 3.991648242711456e-03, -7.206436825146553e-02, -6.863183592738034e-02
255, 9.006773740115731e-01, 0.000000000000000e+00, 6.877268654237769e-03, -6.654827253439422e-03, 3.966154130404463e-03, -6.555405738251993e-02, -6.221432040343228e-02
256, 9.016998810425020e-01, 0.000000000000000e+00, 6.396353098318696e-03, -5.473994044405197e-03, 3.938646490938678e-03, -5.962915608968790e-02, -5.623209686064527e-02
257, 9.027197167568309e-01, 0.000000000000000e+00, 5.909798197484753e-03, -4.086445598493991e-03, 3.909091426220293e-03, -5.424963324783050e-02, -5.066906594702787e-02
258, 9.037369122803414e-01, 0.000000000000000e+00, 5.417747417182144e-03, -2.552749219252943e-03, 3.877514175653092e-03, -4.938938778551702e-02, -4.552157278951866e-02
259, 9.047515007891966e-01, 0.000000000000000e+00, 4.920343151918311e-03, -9.285744639173890e-04, 3.843989943443229e-03, -4.502885926352405e-02, -4.079123613743300e-02
260, 9.057635174325890e-01, 0.000000000000000e+00, 4.417726701180230e-03, 7.394707845127317e-04, 3.808637996807640e-03, -4.114707602174095e-02, -3.647571400136637e-02
261, 9.067729998113004e-01, 0.000000000000000e+00, 3.910037967484130e-03, 2.412788678869771e-03, 3.771593648869735e-03, -3.772187784351180e-02, -3.256900787539417e-02
262, 9.077799809759045e-01, 0.000000000000000e+00, 3.397403370149683e-03, 4.069385050792500e-03, 3.732961627141162e-03, -3.470985273462018e-02, -2.903919033186391e-02
263, 9.087844692695800e-01, 0.000000000000000e+00, 2.879910319735180e-03, 5.700811619497271e-03, 3.692869121699617e-03, -3.205365297486875e-02, -2.583654137375243e-02
264, 9.097864805139517e-01, 0.000000000000000e+00, 2.357631841440220e-03, 7.290177982460471e-03, 3.651487998331077e-03, -2.972451545432059e-02, -2.294161037913662e-02
265, 9.107860233980352e-01, 0.000000000000000e+00, 1.830644717158249e-03, 8.817321304699087e-03, 3.609012707848634e-03, -2.770609948797565e-02, -2.034806290223653e-02
266, 9.117831097072792e-01, 0.000000000000000e+00, 1.299024213110892e-03, 1.026657309167192e-02, 3.565661267046495e-03, -2.597900837925704e-02, -1.804521032974230e-02
